Reg. č.,Program zkratka,Obor zkr. zkratka,Typ studia,Forma,Datum přijetí př.,Školné zapl.,Potvrzení zájmu,KA - obec,KA - stát,Rozh. o přijetí - kód,Rozh. o přijetí - název,Datum zápisu,Studium,ID přihlášky,Program název,Pohlaví
32989,B-BEDS,,Bakalářský,prezenční,23. 03. 2021,,ne,Praha (Břevnov),Česká republika,20,20 - Nepřijat -- PZ,,ne,200982,Environmental Data Science,muž
13225,N-LPA,,Magisterský navazující,prezenční,05. 01. 2021,15000,ano,Waco,Spojené státy americké,10,10 - Přijat,30.09.2021,ano,179226,Landscape Planning,muž
15708,N-NCO,,Magisterský navazující,prezenční,24. 01. 2021,0,ne,Edmonds,Spojené státy americké,10,10 - Přijat,,ne,178703,Nature Conservation,žena
27040,B-BEDS,,Bakalářský,prezenční,09. 03. 2021,,ne,Moskva,Ruská federace,20,20 - Nepřijat -- PZ,,ne,198237,Environmental Data Science,muž
17013,N-NCO,,Magisterský navazující,prezenční,31. 01. 2021,13696.81,ano,6th of October City,Egyptská arabská republika,10,10 - Přijat,01.11.2021,ano,180013,Nature Conservation,žena
12705,B-BEE,,Bakalářský,prezenční,01. 01. 2021,,ne,new delhi,Ostatní,20,20 - Nepřijat -- PZ,,ne,176825,Environmental Engineering,muž
38237,N-LPA,,Magisterský navazující,prezenční,30. 03. 2021,,ne,Nur Sultan,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,201449,Landscape Planning,muž
43165,N-ENVA,,Magisterský navazující,prezenční,16. 04. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,201450,Environmental Modelling,muž
42404,B-BEDS,,Bakalářský,prezenční,09. 04. 2021,,ne,Khartoum,Súdánská republika,20,20 - Nepřijat -- PZ,,ne,200788,Environmental Data Science,muž
17089,B-BEDS,,Bakalářský,prezenční,31. 01. 2021,,ne,"Ejigbo, Lagos",Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,180155,Environmental Data Science,muž
24203,N-EGS,,Magisterský navazující,prezenční,28. 02. 2021,0,ano,"Baku, Qara Qarayev",Ázerbájdžánská republika,10,10 - Přijat,,ne,190397,Environmental Geosciences,muž
10020,B-BEE,,Bakalářský,prezenční,21. 10. 2020,,ne,Dolakha,Nepálská federativní demokratická republika,20,20 - Nepřijat -- PZ,,ne,176021,Environmental Engineering,muž
31956,N-LPA,,Magisterský navazující,prezenční,21. 03. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,200997,Landscape Planning,muž
26427,N-ENVA,,Magisterský navazující,prezenční,07. 03. 2021,,ne,Diber,Albánská republika,20,20 - Nepřijat -- PZ,,ne,190398,Environmental Modelling,žena
16335,B-BGISRS,,Bakalářský,prezenční,27. 01. 2021,,ne,Bejaia,Alžírská lidová demokratická republika,20,20 - Nepřijat -- PZ,,ne,179611,Geographic Information Systems and Remote Rensing in Environmental Sciences,muž
59691,B-BEDS,,Bakalářský,prezenční,01. 10. 2020,,ne,Isiokpo Ikwerre local government area Rivers state,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,175955,Environmental Data Science,muž
42534,B-BEE,,Bakalářský,prezenční,11. 04. 2021,,ne,Tehran,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,201355,Environmental Engineering,žena
10347,B-BEDS,,Bakalářský,prezenční,09. 11. 2020,,ne,Ibadan,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176022,Environmental Data Science,muž
15486,N-EGS,,Magisterský navazující,prezenční,22. 01. 2021,,ne,Abeokuta,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,179228,Environmental Geosciences,muž
41343,B-BEE,,Bakalářský,prezenční,31. 03. 2021,,ne,KASARAGOD,Indická republika,20,20 - Nepřijat -- PZ,,ne,198238,Environmental Engineering,muž
12524,B-BEE,,Bakalářský,prezenční,28. 12. 2020,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,178182,Environmental Engineering,muž
25427,B-BEDS,,Bakalářský,prezenční,04. 03. 2021,,ne,Douala - Cameroon,Kamerunská republika,20,20 - Nepřijat -- PZ,,ne,186681,Environmental Data Science,žena
35280,B-BEDS,,Bakalářský,prezenční,27. 03. 2021,10000,ano,Praha,Česká republika,10,10 - Přijat,23.09.2021,ano,201457,Environmental Data Science,žena
33541,B-BEDS,,Bakalářský,prezenční,24. 03. 2021,,ne,Kostanay,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,192829,Environmental Data Science,muž
33542,B-BEE,,Bakalářský,prezenční,24. 03. 2021,,ne,Kostanay,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,192830,Environmental Engineering,muž
11199,N-ENVA,,Magisterský navazující,prezenční,01. 12. 2020,15000,ano,Guayaquil,Ekvádorská republika,10,10 - Přijat,13.10.2021,ano,176450,Environmental Modelling,muž
14146,N-NCO,,Magisterský navazující,prezenční,13. 01. 2021,14138.55,ano,Quito,Ekvádorská republika,10,10 - Přijat,,ne,178045,Nature Conservation,žena
42733,B-BEDS,,Bakalářský,prezenční,13. 04. 2021,,ne,HAI DUONG,Vietnamská socialistická republika,20,20 - Nepřijat -- PZ,,ne,200983,Environmental Data Science,žena
16773,N-ENVA,,Magisterský navazující,prezenční,29. 01. 2021,,ne,West Jakarta,Indonéská republika,20,20 - Nepřijat -- PZ,,ne,180014,Environmental Modelling,žena
42012,B-BEDS,,Bakalářský,prezenční,04. 04. 2021,,ne,Brno,Česká republika,20,20 - Nepřijat -- PZ,,ne,200493,Environmental Data Science,muž
13117,N-LPA,,Magisterský navazující,prezenční,05. 01. 2021,,ne,Gakenke,Rwandská republika,20,20 - Nepřijat -- PZ,,ne,178046,Landscape Planning,muž
34414,B-BEDS,,Bakalářský,prezenční,25. 03. 2021,,ne,Portharcourt,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,198239,Environmental Data Science,muž
25321,B-BEE,,Bakalářský,prezenční,03. 03. 2021,,ne,Warri,Ostatní,20,20 - Nepřijat -- PZ,,ne,186682,Environmental Engineering,muž
62383,N-LPA,,Magisterský navazující,prezenční,03. 10. 2020,0,ano,Haskell,Spojené státy americké,10,10 - Přijat,,ne,176451,Landscape Planning,muž
10350,N-NCO,,Magisterský navazující,prezenční,09. 11. 2020,,ne,Nnewi,Ostatní,20,20 - Nepřijat -- PZ,,ne,176452,Nature Conservation,muž
11188,N-NCO,,Magisterský navazující,prezenční,30. 11. 2020,,ne,Abeokuta,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,178488,Nature Conservation,muž
10890,B-BGISRS,,Bakalářský,prezenční,25. 11. 2020,,ne,Almaty,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,176205,Geographic Information Systems and Remote Rensing in Environmental Sciences,žena
20463,B-BEE,,Bakalářský,prezenční,16. 02. 2021,,ne,Almaty,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,186683,Environmental Engineering,žena
72664,B-BEE,,Bakalářský,prezenční,08. 10. 2020,,ne,Mersin,Turecká republika,20,20 - Nepřijat -- PZ,,ne,179966,Environmental Engineering,muž
12312,B-BEDS,,Bakalářský,prezenční,22. 12. 2020,0,ano,Saint Petersburg,Ruská federace,10,10 - Přijat,,ne,176826,Environmental Data Science,žena
12069,N-NCO,,Magisterský navazující,prezenční,17. 12. 2020,,ne,Aba,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,177030,Nature Conservation,muž
27457,B-BEDS,,Bakalářský,prezenční,10. 03. 2021,,ne,Modesto,Spojené státy americké,20,20 - Nepřijat -- PZ,,ne,201143,Environmental Data Science,žena
13899,N-EGS,,Magisterský navazující,prezenční,11. 01. 2021,0,ano,"57-530 Miedzylesie, Kłodzko",Polská republika,10,10 - Přijat,,ne,179229,Environmental Geosciences,muž
12888,N-LPA,,Magisterský navazující,prezenční,03. 01. 2021,15000,ano,"Bengaluru, Karnataka, India",Indická republika,10,10 - Přijat,05.10.2021,ano,179227,Landscape Planning,žena
29459,N-LPA,,Magisterský navazující,prezenční,16. 03. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,190399,Landscape Planning,žena
16767,B-BEE,,Bakalářský,prezenční,29. 01. 2021,9000,ano,Uralsk,Republika Kazachstán,10,10 - Přijat,,ne,179967,Environmental Engineering,žena
26515,N-EGS,,Magisterský navazující,prezenční,08. 03. 2021,,ne,Praha (Libuš),Česká republika,20,20 - Nepřijat -- PZ,,ne,190400,Environmental Geosciences,muž
10153,B-BEE,,Bakalářský,prezenční,29. 10. 2020,0,ne,Sochi,Ruská federace,10,10 - Přijat,,ne,175956,Environmental Engineering,žena
15954,N-LPA,,Magisterský navazující,prezenční,25. 01. 2021,,ne,6 October city,Egyptská arabská republika,20,20 - Nepřijat -- PZ,,ne,179380,Landscape Planning,muž
10421,N-EGS,,Magisterský navazující,prezenční,13. 11. 2020,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,176453,Environmental Geosciences,muž
13696,B-BEE,,Bakalářský,prezenční,10. 01. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,177477,Environmental Engineering,muž
17115,N-NCO,,Magisterský navazující,prezenční,31. 01. 2021,0,ano,Los Osos,Spojené státy americké,10,10 - Přijat,,ne,180015,Nature Conservation,muž
27257,B-BEE,,Bakalářský,prezenční,10. 03. 2021,9000,ano,Chanco,Etiopská federativní demokratická republika,10,10 - Přijat,,ne,192831,Environmental Engineering,muž
12158,B-BEE,,Bakalářský,prezenční,19. 12. 2020,9000,ano,Shaker Heights,Spojené státy americké,10,10 - Přijat,21.09.2021,ano,176827,Environmental Engineering,muž
14218,B-BEE,,Bakalářský,prezenční,14. 01. 2021,,ne,Baku,Ázerbájdžánská republika,20,20 - Nepřijat -- PZ,,ne,178183,Environmental Engineering,muž
28967,N-EGS,,Magisterský navazující,prezenční,15. 03. 2021,19493.91,ano,Lefkosa,Kyperská republika,10,10 - Přijat,,ne,190401,Environmental Geosciences,muž
15778,B-BEDS,,Bakalářský,prezenční,24. 01. 2021,,ne,Bad Honnef,Spolková republika Německo,20,20 - Nepřijat -- PZ,,ne,178748,Environmental Data Science,muž
16862,B-BGISRS,,Bakalářský,prezenční,30. 01. 2021,,ne,Al Karak,Jordánské hášimovské království,20,20 - Nepřijat -- PZ,,ne,179865,Geographic Information Systems and Remote Rensing in Environmental Sciences,muž
20502,B-BEDS,,Bakalářský,prezenční,16. 02. 2021,,ne,Al Karak,Jordánské hášimovské království,20,20 - Nepřijat -- PZ,,ne,201144,Environmental Data Science,muž
33060,B-BEE,,Bakalářský,prezenční,23. 03. 2021,,ne,Nur-Sultan,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,200984,Environmental Engineering,žena
42318,B-BEDS,,Bakalářský,prezenční,08. 04. 2021,,ne,"Akure, Ondo State",Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,200789,Environmental Data Science,žena
10780,N-LPA,,Magisterský navazující,prezenční,24. 11. 2020,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,178704,Landscape Planning,muž
15513,B-BEE,,Bakalářský,prezenční,22. 01. 2021,,ano,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,179968,Environmental Engineering,muž
20235,N-EGS,,Magisterský navazující,prezenční,15. 02. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,190402,Environmental Geosciences,muž
15448,N-ENVA,,Magisterský navazující,prezenční,21. 01. 2021,,ne,Maroua,Kamerunská republika,20,20 - Nepřijat -- PZ,,ne,180016,Environmental Modelling,muž
41624,N-ENVA,,Magisterský navazující,prezenční,31. 03. 2021,0,ne,Praha,Česká republika,10,10 - Přijat,,ne,199726,Environmental Modelling,muž
11654,N-NCO,,Magisterský navazující,prezenční,08. 12. 2020,,ne,"Bangi, selangor.",Malajsie,20,20 - Nepřijat -- PZ,,ne,176454,Nature Conservation,muž
42276,B-BEDS,,Bakalářský,prezenční,08. 04. 2021,,ne,Dushanbe,Republika Tádžikistán,20,20 - Nepřijat -- PZ,,ne,201356,Environmental Data Science,muž
42473,B-BEDS,,Bakalářský,prezenční,10. 04. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,201357,Environmental Data Science,muž
43188,N-LPA,,Magisterský navazující,prezenční,16. 04. 2021,,ne,Baneh,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,201451,Landscape Planning,žena
12612,N-LPA,,Magisterský navazující,prezenční,29. 12. 2020,,ne,Tehran,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,179643,Landscape Planning,žena
29758,B-BEDS,,Bakalářský,prezenční,16. 03. 2021,,ne,Lomnice,Česká republika,20,20 - Nepřijat -- PZ,,ne,188753,Environmental Data Science,muž
43047,B-BEE,,Bakalářský,prezenční,15. 04. 2021,,ne,Almaty,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,201358,Environmental Engineering,muž
10067,B-BEE,,Bakalářský,prezenční,24. 10. 2020,,ne,Nur-Sultan,Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,178258,Environmental Engineering,žena
16192,N-LPA,,Magisterský navazující,prezenční,26. 01. 2021,,ne,Semnan,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,180017,Landscape Planning,muž
13104,B-BEE,,Bakalářský,prezenční,05. 01. 2021,9000,ano,Fergus Falls MN,Spojené státy americké,10,10 - Přijat,21.09.2021,ano,178749,Environmental Engineering,žena
16416,N-ENVA,,Magisterský navazující,prezenční,27. 01. 2021,13856.7,ano,Tirana,Albánská republika,10,10 - Přijat,22.09.2021,ano,179644,Environmental Modelling,muž
12177,B-BEE,,Bakalářský,prezenční,19. 12. 2020,8793.21,ano,Saint Petersburg,Ruská federace,10,10 - Přijat,11.10.2021,ano,176828,Environmental Engineering,žena
12789,B-BEDS,,Bakalářský,prezenční,02. 01. 2021,0,ne,Moscow,Ruská federace,10,10 - Přijat,,ne,177301,Environmental Data Science,žena
12803,B-BEE,,Bakalářský,prezenční,02. 01. 2021,0,ne,Moscow,Ruská federace,10,10 - Přijat,,ne,177302,Environmental Engineering,žena
12804,B-BGISRS,,Bakalářský,prezenční,02. 01. 2021,,ne,Moscow,Ruská federace,20,20 - Nepřijat -- PZ,,ne,177303,Geographic Information Systems and Remote Rensing in Environmental Sciences,žena
